contract,candle_end_utc,yes_ask,yes_bid,no_ask
KXBTC15M-26AUG200945-45,2026-08-20 13:32:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG200945-45,2026-08-20 13:33:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG200945-45,2026-08-20 13:34:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG200945-45,2026-08-20 13:35:00+00:00,0.07,0.069,0.931
KXBTC15M-26AUG200945-45,2026-08-20 13:36:00+00:00,0.099,0.098,0.902
KXBTC15M-26AUG200945-45,2026-08-20 13:37:00+00:00,0.027,0.026,0.974
KXBTC15M-26AUG200945-45,2026-08-20 13:38:00+00:00,0.015,0.014,0.986
KXBTC15M-26AUG200945-45,2026-08-20 13:39:00+00:00,0.019,0.018,0.982
KXBTC15M-26AUG200945-45,2026-08-20 13:40:00+00:00,0.012,0.011,0.989
KXBTC15M-26AUG200945-45,2026-08-20 13:41:00+00:00,0.009,0.008,0.992
KXBTC15M-26AUG200945-45,2026-08-20 13:42:00+00:00,0.01,0.009,0.991
KXBTC15M-26AUG200945-45,2026-08-20 13:43:00+00:00,0.007,0.004,0.996
KXBTC15M-26AUG200945-45,2026-08-20 13:44:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG200945-45,2026-08-20 13:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201000-00,2026-08-20 13:46:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG201000-00,2026-08-20 13:47:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG201000-00,2026-08-20 13:48:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG201000-00,2026-08-20 13:49:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG201000-00,2026-08-20 13:50:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG201000-00,2026-08-20 13:51:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201000-00,2026-08-20 13:52:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG201000-00,2026-08-20 13:53:00+00:00,0.82,0.8,0.1999999999999999
KXBTC15M-26AUG201000-00,2026-08-20 13:54:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG201000-00,2026-08-20 13:55:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG201000-00,2026-08-20 13:56:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG201000-00,2026-08-20 13:57:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG201000-00,2026-08-20 13:58:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG201000-00,2026-08-20 13:59:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG201000-00,2026-08-20 14:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201015-15,2026-08-20 14:01:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG201015-15,2026-08-20 14:02:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201015-15,2026-08-20 14:03:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG201015-15,2026-08-20 14:04:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG201015-15,2026-08-20 14:05:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG201015-15,2026-08-20 14:06:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG201015-15,2026-08-20 14:07:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG201015-15,2026-08-20 14:08:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201015-15,2026-08-20 14:09:00+00:00,0.911,0.91,0.0899999999999999
KXBTC15M-26AUG201015-15,2026-08-20 14:10:00+00:00,0.962,0.961,0.039
KXBTC15M-26AUG201015-15,2026-08-20 14:11:00+00:00,0.983,0.982,0.018
KXBTC15M-26AUG201015-15,2026-08-20 14:12:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG201015-15,2026-08-20 14:13:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG201015-15,2026-08-20 14:14:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG201015-15,2026-08-20 14:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201030-30,2026-08-20 14:16:00+00:00,0.26,0.25,0.75
KXBTC15M-26AUG201030-30,2026-08-20 14:17:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG201030-30,2026-08-20 14:18:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG201030-30,2026-08-20 14:19:00+00:00,0.16,0.15,0.85
KXBTC15M-26AUG201030-30,2026-08-20 14:20:00+00:00,0.069,0.068,0.932
KXBTC15M-26AUG201030-30,2026-08-20 14:21:00+00:00,0.099,0.098,0.902
KXBTC15M-26AUG201030-30,2026-08-20 14:22:00+00:00,0.059,0.058,0.942
KXBTC15M-26AUG201030-30,2026-08-20 14:23:00+00:00,0.029,0.027,0.973
KXBTC15M-26AUG201030-30,2026-08-20 14:24:00+00:00,0.057,0.056,0.944
KXBTC15M-26AUG201030-30,2026-08-20 14:25:00+00:00,0.046,0.045,0.955
KXBTC15M-26AUG201030-30,2026-08-20 14:26:00+00:00,0.023,0.022,0.978
KXBTC15M-26AUG201030-30,2026-08-20 14:27:00+00:00,0.012,0.011,0.989
KXBTC15M-26AUG201030-30,2026-08-20 14:28:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG201030-30,2026-08-20 14:29:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201030-30,2026-08-20 14:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201045-45,2026-08-20 14:31:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG201045-45,2026-08-20 14:32:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG201045-45,2026-08-20 14:33:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG201045-45,2026-08-20 14:34:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG201045-45,2026-08-20 14:35:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG201045-45,2026-08-20 14:36:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG201045-45,2026-08-20 14:37:00+00:00,0.912,0.911,0.0889999999999999
KXBTC15M-26AUG201045-45,2026-08-20 14:38:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG201045-45,2026-08-20 14:39:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG201045-45,2026-08-20 14:40:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG201045-45,2026-08-20 14:41:00+00:00,0.78,0.77,0.2299999999999999
KXBTC15M-26AUG201045-45,2026-08-20 14:42:00+00:00,0.937,0.936,0.0639999999999999
KXBTC15M-26AUG201045-45,2026-08-20 14:43:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG201045-45,2026-08-20 14:44:00+00:00,0.975,0.974,0.026
KXBTC15M-26AUG201045-45,2026-08-20 14:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201100-00,2026-08-20 14:46:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG201100-00,2026-08-20 14:47:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG201100-00,2026-08-20 14:48:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG201100-00,2026-08-20 14:49:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG201100-00,2026-08-20 14:50:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG201100-00,2026-08-20 14:51:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG201100-00,2026-08-20 14:52:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG201100-00,2026-08-20 14:53:00+00:00,0.916,0.915,0.0849999999999999
KXBTC15M-26AUG201100-00,2026-08-20 14:54:00+00:00,0.958,0.957,0.043
KXBTC15M-26AUG201100-00,2026-08-20 14:55:00+00:00,0.964,0.963,0.037
KXBTC15M-26AUG201100-00,2026-08-20 14:56:00+00:00,0.975,0.974,0.026
KXBTC15M-26AUG201100-00,2026-08-20 14:57:00+00:00,0.977,0.976,0.024
KXBTC15M-26AUG201100-00,2026-08-20 14:58:00+00:00,0.995,0.994,0.006
KXBTC15M-26AUG201100-00,2026-08-20 14:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201100-00,2026-08-20 15:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201115-15,2026-08-20 15:01:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG201115-15,2026-08-20 15:02:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG201115-15,2026-08-20 15:03:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201115-15,2026-08-20 15:04:00+00:00,0.96,0.959,0.041
KXBTC15M-26AUG201115-15,2026-08-20 15:05:00+00:00,0.95,0.949,0.051
KXBTC15M-26AUG201115-15,2026-08-20 15:06:00+00:00,0.913,0.912,0.0879999999999999
KXBTC15M-26AUG201115-15,2026-08-20 15:07:00+00:00,0.96,0.959,0.041
KXBTC15M-26AUG201115-15,2026-08-20 15:08:00+00:00,0.967,0.966,0.034
KXBTC15M-26AUG201115-15,2026-08-20 15:09:00+00:00,0.928,0.927,0.0729999999999999
KXBTC15M-26AUG201115-15,2026-08-20 15:10:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG201115-15,2026-08-20 15:11:00+00:00,0.995,0.994,0.006
KXBTC15M-26AUG201115-15,2026-08-20 15:12:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG201115-15,2026-08-20 15:13:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201115-15,2026-08-20 15:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201115-15,2026-08-20 15:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201130-30,2026-08-20 15:16:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201130-30,2026-08-20 15:17:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG201130-30,2026-08-20 15:18:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG201130-30,2026-08-20 15:19:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG201130-30,2026-08-20 15:20:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG201130-30,2026-08-20 15:21:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201130-30,2026-08-20 15:22:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG201130-30,2026-08-20 15:23:00+00:00,0.18,0.17,0.83
KXBTC15M-26AUG201130-30,2026-08-20 15:24:00+00:00,0.038,0.037,0.963
KXBTC15M-26AUG201130-30,2026-08-20 15:25:00+00:00,0.09,0.088,0.912
KXBTC15M-26AUG201130-30,2026-08-20 15:26:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG201130-30,2026-08-20 15:27:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201130-30,2026-08-20 15:28:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG201130-30,2026-08-20 15:29:00+00:00,0.988,0.986,0.014
KXBTC15M-26AUG201130-30,2026-08-20 15:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201145-45,2026-08-20 15:31:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG201145-45,2026-08-20 15:32:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG201145-45,2026-08-20 15:33:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG201145-45,2026-08-20 15:34:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG201145-45,2026-08-20 15:35:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG201145-45,2026-08-20 15:36:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201145-45,2026-08-20 15:37:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG201145-45,2026-08-20 15:38:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG201145-45,2026-08-20 15:39:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG201145-45,2026-08-20 15:40:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG201145-45,2026-08-20 15:41:00+00:00,0.12,0.11,0.89
KXBTC15M-26AUG201145-45,2026-08-20 15:42:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG201145-45,2026-08-20 15:43:00+00:00,0.099,0.097,0.903
KXBTC15M-26AUG201145-45,2026-08-20 15:44:00+00:00,0.02,0.019,0.981
KXBTC15M-26AUG201145-45,2026-08-20 15:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201200-00,2026-08-20 15:46:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG201200-00,2026-08-20 15:47:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG201200-00,2026-08-20 15:48:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG201200-00,2026-08-20 15:49:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG201200-00,2026-08-20 15:50:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG201200-00,2026-08-20 15:51:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG201200-00,2026-08-20 15:52:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201200-00,2026-08-20 15:53:00+00:00,0.94,0.939,0.061
KXBTC15M-26AUG201200-00,2026-08-20 15:54:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG201200-00,2026-08-20 15:55:00+00:00,0.939,0.938,0.062
KXBTC15M-26AUG201200-00,2026-08-20 15:56:00+00:00,0.967,0.966,0.034
KXBTC15M-26AUG201200-00,2026-08-20 15:57:00+00:00,0.99,0.989,0.011
KXBTC15M-26AUG201200-00,2026-08-20 15:58:00+00:00,0.995,0.994,0.006
KXBTC15M-26AUG201200-00,2026-08-20 15:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201200-00,2026-08-20 16:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201215-15,2026-08-20 16:01:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG201215-15,2026-08-20 16:02:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201215-15,2026-08-20 16:03:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG201215-15,2026-08-20 16:04:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG201215-15,2026-08-20 16:05:00+00:00,0.26,0.25,0.75
KXBTC15M-26AUG201215-15,2026-08-20 16:06:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG201215-15,2026-08-20 16:07:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG201215-15,2026-08-20 16:08:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG201215-15,2026-08-20 16:09:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG201215-15,2026-08-20 16:10:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG201215-15,2026-08-20 16:11:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG201215-15,2026-08-20 16:12:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG201215-15,2026-08-20 16:13:00+00:00,0.04,0.039,0.961
KXBTC15M-26AUG201215-15,2026-08-20 16:14:00+00:00,0.005,0.004,0.996
KXBTC15M-26AUG201215-15,2026-08-20 16:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201230-30,2026-08-20 16:16:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG201230-30,2026-08-20 16:17:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201230-30,2026-08-20 16:18:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG201230-30,2026-08-20 16:19:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201230-30,2026-08-20 16:20:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG201230-30,2026-08-20 16:21:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201230-30,2026-08-20 16:22:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG201230-30,2026-08-20 16:23:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG201230-30,2026-08-20 16:24:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG201230-30,2026-08-20 16:25:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG201230-30,2026-08-20 16:26:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG201230-30,2026-08-20 16:27:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG201230-30,2026-08-20 16:28:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201230-30,2026-08-20 16:29:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG201230-30,2026-08-20 16:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201245-45,2026-08-20 16:31:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG201245-45,2026-08-20 16:32:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG201245-45,2026-08-20 16:33:00+00:00,0.32,0.31,0.69
KXBTC15M-26AUG201245-45,2026-08-20 16:34:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG201245-45,2026-08-20 16:35:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG201245-45,2026-08-20 16:36:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG201245-45,2026-08-20 16:37:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG201245-45,2026-08-20 16:38:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201245-45,2026-08-20 16:39:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG201245-45,2026-08-20 16:40:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG201245-45,2026-08-20 16:41:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201245-45,2026-08-20 16:42:00+00:00,0.921,0.92,0.0799999999999999
KXBTC15M-26AUG201245-45,2026-08-20 16:43:00+00:00,0.99,0.989,0.011
KXBTC15M-26AUG201245-45,2026-08-20 16:44:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201245-45,2026-08-20 16:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201300-00,2026-08-20 16:46:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG201300-00,2026-08-20 16:47:00+00:00,0.67,0.66,0.3399999999999999
KXBTC15M-26AUG201300-00,2026-08-20 16:48:00+00:00,0.59,0.58,0.42
KXBTC15M-26AUG201300-00,2026-08-20 16:49:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG201300-00,2026-08-20 16:50:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG201300-00,2026-08-20 16:51:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG201300-00,2026-08-20 16:52:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG201300-00,2026-08-20 16:53:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG201300-00,2026-08-20 16:54:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG201300-00,2026-08-20 16:55:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG201300-00,2026-08-20 16:56:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG201300-00,2026-08-20 16:57:00+00:00,0.913,0.909,0.0909999999999999
KXBTC15M-26AUG201300-00,2026-08-20 16:58:00+00:00,0.981,0.98,0.02
KXBTC15M-26AUG201300-00,2026-08-20 16:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201300-00,2026-08-20 17:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201315-15,2026-08-20 17:01:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG201315-15,2026-08-20 17:02:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG201315-15,2026-08-20 17:03:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201315-15,2026-08-20 17:04:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG201315-15,2026-08-20 17:05:00+00:00,0.38,0.36,0.64
KXBTC15M-26AUG201315-15,2026-08-20 17:06:00+00:00,0.39,0.38,0.62
KXBTC15M-26AUG201315-15,2026-08-20 17:07:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG201315-15,2026-08-20 17:08:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201315-15,2026-08-20 17:09:00+00:00,0.16,0.15,0.85
KXBTC15M-26AUG201315-15,2026-08-20 17:10:00+00:00,0.073,0.072,0.928
KXBTC15M-26AUG201315-15,2026-08-20 17:11:00+00:00,0.023,0.022,0.978
KXBTC15M-26AUG201315-15,2026-08-20 17:12:00+00:00,0.017,0.016,0.984
KXBTC15M-26AUG201315-15,2026-08-20 17:13:00+00:00,0.037,0.035,0.965
KXBTC15M-26AUG201315-15,2026-08-20 17:14:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG201315-15,2026-08-20 17:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201330-30,2026-08-20 17:16:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG201330-30,2026-08-20 17:17:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201330-30,2026-08-20 17:18:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG201330-30,2026-08-20 17:19:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG201330-30,2026-08-20 17:20:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG201330-30,2026-08-20 17:21:00+00:00,0.26,0.25,0.75
KXBTC15M-26AUG201330-30,2026-08-20 17:22:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG201330-30,2026-08-20 17:23:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG201330-30,2026-08-20 17:24:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201330-30,2026-08-20 17:25:00+00:00,0.68,0.67,0.3299999999999999
KXBTC15M-26AUG201330-30,2026-08-20 17:26:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG201330-30,2026-08-20 17:27:00+00:00,0.948,0.947,0.053
KXBTC15M-26AUG201330-30,2026-08-20 17:28:00+00:00,0.936,0.934,0.0659999999999999
KXBTC15M-26AUG201330-30,2026-08-20 17:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201330-30,2026-08-20 17:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201345-45,2026-08-20 17:31:00+00:00,0.52,0.51,0.49
KXBTC15M-26AUG201345-45,2026-08-20 17:32:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG201345-45,2026-08-20 17:33:00+00:00,0.38,0.36,0.64
KXBTC15M-26AUG201345-45,2026-08-20 17:34:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG201345-45,2026-08-20 17:35:00+00:00,0.47,0.45,0.55
KXBTC15M-26AUG201345-45,2026-08-20 17:36:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG201345-45,2026-08-20 17:37:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201345-45,2026-08-20 17:38:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG201345-45,2026-08-20 17:39:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201345-45,2026-08-20 17:40:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG201345-45,2026-08-20 17:41:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG201345-45,2026-08-20 17:42:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG201345-45,2026-08-20 17:43:00+00:00,0.036,0.032,0.968
KXBTC15M-26AUG201345-45,2026-08-20 17:44:00+00:00,0.007,0.006,0.994
KXBTC15M-26AUG201345-45,2026-08-20 17:45:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201400-00,2026-08-20 17:46:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG201400-00,2026-08-20 17:47:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG201400-00,2026-08-20 17:48:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG201400-00,2026-08-20 17:49:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG201400-00,2026-08-20 17:50:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG201400-00,2026-08-20 17:51:00+00:00,0.76,0.75,0.25
KXBTC15M-26AUG201400-00,2026-08-20 17:52:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG201400-00,2026-08-20 17:53:00+00:00,0.942,0.939,0.061
KXBTC15M-26AUG201400-00,2026-08-20 17:54:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG201400-00,2026-08-20 17:55:00+00:00,0.948,0.947,0.053
KXBTC15M-26AUG201400-00,2026-08-20 17:56:00+00:00,0.955,0.953,0.047
KXBTC15M-26AUG201400-00,2026-08-20 17:57:00+00:00,0.959,0.958,0.042
KXBTC15M-26AUG201400-00,2026-08-20 17:58:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG201400-00,2026-08-20 17:59:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201400-00,2026-08-20 18:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG201415-15,2026-08-20 18:01:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG201415-15,2026-08-20 18:02:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG201415-15,2026-08-20 18:03:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG201415-15,2026-08-20 18:04:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG201415-15,2026-08-20 18:05:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG201415-15,2026-08-20 18:06:00+00:00,0.061,0.06,0.94
KXBTC15M-26AUG201415-15,2026-08-20 18:07:00+00:00,0.067,0.066,0.934
KXBTC15M-26AUG201415-15,2026-08-20 18:08:00+00:00,0.065,0.064,0.936
KXBTC15M-26AUG201415-15,2026-08-20 18:09:00+00:00,0.028,0.027,0.973
KXBTC15M-26AUG201415-15,2026-08-20 18:10:00+00:00,0.023,0.022,0.978
KXBTC15M-26AUG201415-15,2026-08-20 18:11:00+00:00,0.009,0.008,0.992
KXBTC15M-26AUG201415-15,2026-08-20 18:12:00+00:00,0.007,0.006,0.994
KXBTC15M-26AUG201415-15,2026-08-20 18:13:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201415-15,2026-08-20 18:14:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201415-15,2026-08-20 18:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG201430-30,2026-08-20 18:16:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG201430-30,2026-08-20 18:17:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:18:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG201430-30,2026-08-20 18:19:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG201430-30,2026-08-20 18:20:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:21:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:22:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:23:00+00:00,0.78,0.77,0.2299999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:24:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG201430-30,2026-08-20 18:25:00+00:00,0.931,0.93,0.0699999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:26:00+00:00,0.932,0.931,0.0689999999999999
KXBTC15M-26AUG201430-30,2026-08-20 18:27:00+00:00,0.93,0.929,0.0709999999999999
